interval,n_wavs,n_segments,n_cetacean_segs,n_uncertain_segs,model_positive,model_sp_any,model_sp_majority,model_pos_argmax,model_pos_vec,model_pos_pr,exp_positive,date,format,hydrophone,n_hydrophone_detections,source_file,exp_annotated,outcome
250929070000,1,47,4,17,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929070501,1,47,24,18,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929071000,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929071501,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929072000,1,47,41,5,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929072501,1,47,27,14,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929073000,1,47,42,5,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929073501,1,47,23,18,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929074000,1,47,13,25,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929074501,1,47,45,2,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929075000,1,47,22,16,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929075501,1,47,27,16,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929080001,1,47,27,17,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929080500,1,47,25,20,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929081000,1,47,17,20,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929081501,1,47,36,10,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929082000,1,47,44,3,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929082500,1,47,46,1,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929083000,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929083501,1,47,46,1,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929084001,1,47,28,16,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929084500,1,47,46,1,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929085001,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929085501,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929090000,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929090500,1,47,36,11,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929091001,1,47,45,2,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929091501,1,47,44,3,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929092000,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929092501,1,47,45,2,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929093000,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929093500,1,47,45,2,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929094000,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929094501,1,47,10,29,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929095001,1,47,4,29,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929095500,1,47,13,34,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929100001,1,47,5,36,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929100501,1,47,19,25,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929101000,1,47,5,42,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929101501,1,47,12,35,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929102001,1,47,18,26,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929102501,1,47,11,25,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929103000,1,47,4,29,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929103501,1,47,45,2,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929104001,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929104500,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929105001,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929105500,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929110000,1,47,33,13,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929110500,1,47,46,1,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929111001,1,47,0,8,False,,,True,True,False,False,,,,,,False,TN
250929111501,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929112000,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929112501,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929113001,1,47,19,8,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929113500,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929114000,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929114501,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929115001,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929115500,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929120001,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929120501,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929121000,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929121501,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929122001,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929122501,1,47,46,1,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929123000,1,47,46,1,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929123501,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929124001,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929124500,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929125001,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929125501,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929130001,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929130500,1,47,46,1,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929131001,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929131501,1,47,40,7,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929132000,1,47,43,4,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929132501,1,47,35,11,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929133000,1,47,43,4,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929133501,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929134001,1,47,31,14,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929134501,1,47,12,28,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929135001,1,47,43,3,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929135500,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929140001,1,47,46,1,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929140501,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929141000,1,47,40,7,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929141500,1,47,46,1,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929142001,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929142501,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929143000,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929143500,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929144000,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929144500,1,47,1,27,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929145001,1,47,46,1,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929145501,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929150001,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929150500,1,47,46,1,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929151001,1,47,0,3,False,,,True,True,False,False,,,,,,False,TN
250929151501,1,47,0,2,False,,,True,True,False,False,,,,,,False,TN
250929152000,1,47,0,4,False,,,True,True,False,False,,,,,,False,TN
250929152500,1,47,0,3,False,,,False,True,False,False,,,,,,False,TN
250929153001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250929153501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250929154000,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250929154501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250929155001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250929155500,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250929160001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250929160500,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250929161001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250929161501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250929162001,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250929162501,1,47,0,3,False,,,False,True,False,False,,,,,,False,TN
250929163000,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250929163500,1,47,0,6,False,,,True,True,False,False,,,,,,False,TN
250929164001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250929164501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250929165000,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250929165501,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250929170001,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250929170500,1,47,0,2,False,,,True,True,False,False,,,,,,False,TN
250929171001,1,47,0,5,False,,,True,True,False,False,,,,,,False,TN
250929171500,1,47,0,2,False,,,True,True,False,False,,,,,,False,TN
250929172000,1,47,0,3,False,,,False,True,False,False,,,,,,False,TN
250929172500,1,47,0,10,False,,,True,True,False,False,,,,,,False,TN
250929173001,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250929173501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250929174000,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250929174501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250929175001,1,47,0,4,False,,,True,True,False,False,,,,,,False,TN
250929175500,1,47,3,15,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929180001,1,47,0,2,False,,,True,True,False,False,,,,,,False,TN
250929180501,1,47,0,3,False,,,False,True,False,False,,,,,,False,TN
250929181001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250929181500,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250929182001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250929182501,1,47,0,2,False,,,True,True,False,False,,,,,,False,TN
250929183000,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250929183501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250929184001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250929184500,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250929185000,1,47,0,5,False,,,True,True,False,False,,,,,,False,TN
250929185501,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250929190001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250929190500,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250929191001,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250929191501,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250929192000,1,47,0,4,False,,,False,True,False,False,,,,,,False,TN
250929192500,1,47,0,4,False,,,True,True,False,False,,,,,,False,TN
250929193001,1,47,0,4,False,,,True,True,False,False,,,,,,False,TN
250929193501,1,47,0,3,False,,,True,True,False,False,,,,,,False,TN
250929194000,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250929194501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250929195001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250929195501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250929200001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250929200500,1,47,1,7,True,Oo,Oo,True,True,True,False,,,,,,False,FP
250929201001,1,47,32,13,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929201501,1,47,39,6,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929202000,1,47,39,8,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929202501,1,47,46,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929203001,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929203500,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929204001,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929204500,1,47,46,1,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929205001,1,47,45,2,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929205500,1,47,25,20,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929210001,1,47,29,16,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929210500,1,47,7,33,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929211001,1,47,20,19,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929211500,1,47,16,25,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929212001,1,47,26,18,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929212500,1,47,39,8,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929213001,1,47,42,5,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929213501,1,47,4,24,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929214000,1,47,0,6,False,,,True,True,False,False,,,,,,False,TN
250929214501,1,47,0,3,False,,,True,True,False,False,,,,,,False,TN
250929215001,1,47,0,9,False,,,True,True,False,False,,,,,,False,TN
250929215501,1,47,43,4,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929220000,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929220501,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929221000,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929221501,1,47,46,1,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929222000,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929222500,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929223001,1,47,40,6,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929223501,1,47,40,7,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929224001,1,47,38,8,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929224501,1,47,40,7,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929225001,1,47,45,2,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929225500,1,47,42,5,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929230001,1,47,43,3,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929230500,1,47,41,6,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929231000,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929231501,1,47,38,7,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929232001,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250929232501,1,47,45,2,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929233001,1,47,43,3,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929233500,1,47,44,3,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929234001,1,47,46,1,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929234500,1,47,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929235001,1,47,40,5,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250929235500,1,47,43,4,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250930000001,1,47,46,1,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250930000500,1,47,0,10,False,,,True,True,False,True,2025-09-30 00:05:00,segmented,H1,1.0,Datos_L1.xlsx,True,FN
250930001001,1,47,0,10,False,,,True,True,False,False,,,,,,False,TN
250930001501,1,47,0,13,False,,,True,True,False,False,,,,,,False,TN
250930002001,1,47,0,16,False,,,True,True,False,True,2025-09-30 00:20:01,segmented,H1,1.0,Datos_L1.xlsx,True,FN
250930002501,1,47,0,29,False,,,True,True,False,True,2025-09-30 00:25:01,segmented,H1,1.0,Datos_L1.xlsx,True,FN
250930003001,1,47,0,26,False,,,True,True,False,True,2025-09-30 00:30:01,segmented,H1,1.0,Datos_L1.xlsx,True,FN
250930003501,1,47,0,20,False,,,True,True,False,True,2025-09-30 00:35:01,segmented,H1,1.0,Datos_L1.xlsx,True,FN
250930004000,1,47,11,17,True,Tt,Tt,True,True,True,True,2025-09-30 00:40:00,segmented,H1,1.0,Datos_L1.xlsx,True,TP
250930004501,1,47,0,17,False,,,True,True,False,True,2025-09-30 00:45:01,segmented,H1,1.0,Datos_L1.xlsx,True,FN
250930005001,1,47,0,27,False,,,True,True,False,True,2025-09-30 00:50:01,segmented,H1,1.0,Datos_L1.xlsx,True,FN
250930005500,1,47,0,23,False,,,True,True,False,True,2025-09-30 00:55:00,segmented,H1,1.0,Datos_L1.xlsx,True,FN
250930010001,1,47,0,25,False,,,True,True,False,True,2025-09-30 01:00:01,segmented,H1,1.0,Datos_L1.xlsx,True,FN
250930010500,1,47,1,16,True,Ambig,Ambig,True,True,True,True,2025-09-30 01:05:00,segmented,H1,1.0,Datos_L1.xlsx,True,TP
250930011001,1,47,0,21,False,,,True,True,False,True,2025-09-30 01:10:01,segmented,H1,1.0,Datos_L1.xlsx,True,FN
250930011500,1,47,0,16,False,,,True,True,False,True,2025-09-30 01:15:00,segmented,H1,1.0,Datos_L1.xlsx,True,FN
250930012000,1,47,0,23,False,,,True,True,False,True,2025-09-30 01:20:00,segmented,H1,1.0,Datos_L1.xlsx,True,FN
250930012501,1,47,4,15,True,Ambig,Ambig,True,True,True,True,2025-09-30 01:25:01,segmented,H1,1.0,Datos_L1.xlsx,True,TP
250930013001,1,47,1,22,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250930013501,1,47,0,11,False,,,True,True,False,True,2025-09-30 01:35:01,segmented,H1,1.0,Datos_L1.xlsx,True,FN
250930014001,1,47,0,9,False,,,True,True,False,False,,,,,,False,TN
250930014501,1,47,0,18,False,,,True,True,False,False,,,,,,False,TN
250930015000,1,47,0,14,False,,,True,True,False,False,,,,,,False,TN
250930015501,1,47,0,3,False,,,True,True,False,True,2025-09-30 01:55:01,segmented,H1,1.0,Datos_L1.xlsx,True,FN
250930020001,1,47,0,3,False,,,True,True,False,False,,,,,,False,TN
250930020500,1,47,0,9,False,,,True,True,False,False,,,,,,False,TN
250930021000,1,47,0,19,False,,,True,True,False,False,,,,,,False,TN
250930021501,1,47,0,18,False,,,True,True,False,False,,,,,,False,TN
250930022001,1,47,0,5,False,,,True,True,False,False,,,,,,False,TN
250930022500,1,47,0,10,False,,,True,True,False,True,2025-09-30 02:25:00,segmented,H2,1.0,Datos_L1.xlsx,True,FN
250930023000,1,47,0,13,False,,,True,True,False,False,,,,,,False,TN
250930023501,1,47,0,34,False,,,True,True,False,True,2025-09-30 02:35:01,segmented,H1,1.0,Datos_L1.xlsx,True,FN
250930024001,1,47,0,17,False,,,True,True,False,False,,,,,,False,TN
250930024500,1,47,1,21,True,Ambig,Ambig,True,True,True,True,2025-09-30 02:45:00,segmented,H2,1.0,Datos_L1.xlsx,True,TP
250930025000,1,47,0,23,False,,,True,True,False,False,,,,,,False,TN
250930025501,1,47,0,18,False,,,True,True,False,False,,,,,,False,TN
250930030000,1,47,0,11,False,,,True,True,False,False,,,,,,False,TN
250930030501,1,47,0,24,False,,,True,True,False,False,,,,,,False,TN
250930031001,1,47,0,7,False,,,True,True,False,False,,,,,,False,TN
250930031500,1,47,0,18,False,,,True,True,False,True,2025-09-30 03:15:00,segmented,H2,1.0,Datos_L1.xlsx,True,FN
250930032001,1,47,0,10,False,,,True,True,False,False,,,,,,False,TN
250930032500,1,47,0,13,False,,,True,True,False,False,,,,,,False,TN
250930033001,1,47,0,14,False,,,True,True,False,False,,,,,,False,TN
250930033500,1,47,0,12,False,,,True,True,False,True,2025-09-30 03:35:00,segmented,H1,1.0,Datos_L1.xlsx,True,FN
250930034001,1,47,0,24,False,,,True,True,False,True,2025-09-30 03:40:01,segmented,H1,1.0,Datos_L1.xlsx,True,FN
250930034500,1,47,0,23,False,,,True,True,False,True,2025-09-30 03:45:00,segmented,H1,1.0,Datos_L1.xlsx,True,FN
250930035001,1,47,0,33,False,,,True,True,False,True,2025-09-30 03:50:01,segmented,H1,1.0,Datos_L1.xlsx,True,FN
250930035501,1,47,0,35,False,,,True,True,False,False,,,,,,False,TN
250930040000,1,47,0,26,False,,,True,True,False,False,,,,,,False,TN
250930040500,1,47,0,25,False,,,True,True,False,True,2025-09-30 04:05:00,segmented,H1,1.0,Datos_L1.xlsx,True,FN
250930041000,1,47,0,21,False,,,True,True,False,True,2025-09-30 04:10:00,segmented,H1,1.0,Datos_L1.xlsx,True,FN
250930041501,1,47,0,32,False,,,True,True,False,True,2025-09-30 04:15:01,segmented,H1,1.0,Datos_L1.xlsx,True,FN
250930042001,1,47,0,34,False,,,True,True,False,False,,,,,,False,TN
250930042500,1,47,0,18,False,,,True,True,False,False,,,,,,False,TN
250930043001,1,47,1,31,True,Tt,Tt,True,True,True,False,,,,,,False,FP
250930043501,1,47,0,33,False,,,True,True,False,False,,,,,,False,TN
250930044001,1,47,0,41,False,,,True,True,False,False,,,,,,False,TN
250930044501,1,47,0,22,False,,,True,True,False,False,,,,,,False,TN
250930045000,1,47,2,26,True,Ambig,Ambig,True,True,True,True,2025-09-30 04:50:00,segmented,H2,1.0,Datos_L1.xlsx,True,TP
250930045501,1,47,0,17,False,,,True,True,False,False,,,,,,False,TN
250930050001,1,47,0,37,False,,,True,True,False,False,,,,,,False,TN
250930050501,1,47,1,42,True,Tt,Tt,True,True,True,False,,,,,,False,FP
250930051001,1,47,0,4,False,,,True,True,False,False,,,,,,False,TN
