wav_path,status,native_sr_hz,duration_s,n_segments,resampled,error_message
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808011907.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808012007.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808012107.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808012207.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808012307.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808012407.wav,ok,288000,60.02,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808012507.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808012607.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808012707.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808012807.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808012907.wav,ok,288000,60.02,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808013007.wav,ok,288000,59.99,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808013107.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808013207.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808013307.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808013407.wav,ok,288000,60.0,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808013507.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808013607.wav,ok,288000,60.02,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808013707.wav,ok,288000,60.0,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808013807.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808013907.wav,ok,288000,60.02,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808014007.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808014107.wav,ok,288000,59.99,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808014207.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808014307.wav,ok,288000,60.02,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808014407.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808014507.wav,ok,288000,59.99,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808014607.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808014707.wav,ok,288000,60.03,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808014807.wav,ok,288000,60.0,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808014907.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808015007.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808015107.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808015207.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808015307.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808015407.wav,ok,288000,59.99,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808015507.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808015607.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808015707.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808015807.wav,ok,288000,60.02,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808015907.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808020007.wav,ok,288000,59.99,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808020107.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808020207.wav,ok,288000,59.99,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808020307.wav,ok,288000,60.02,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808020407.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808020507.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808020607.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808020707.wav,ok,288000,60.02,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808020807.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808020907.wav,ok,288000,60.0,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808021007.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808021107.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808021207.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808021307.wav,ok,288000,59.99,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808021407.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808021507.wav,ok,288000,60.0,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808021607.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808021707.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808021807.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808021907.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808022007.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808022107.wav,ok,288000,60.02,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808022207.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808022307.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808022407.wav,ok,288000,59.99,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808022507.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808022607.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808022707.wav,ok,288000,60.02,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808022807.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808022907.wav,ok,288000,59.99,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808023007.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808023107.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808023207.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808023307.wav,ok,288000,59.99,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808023407.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808023507.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808023607.wav,ok,288000,60.0,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808023707.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808023807.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808023907.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808024007.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808024107.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808024207.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808024307.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808024407.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808024507.wav,ok,288000,60.0,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808024607.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808024707.wav,ok,288000,59.99,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808024807.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808024907.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808025007.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808025107.wav,ok,288000,60.0,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808025207.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808025307.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808025407.wav,ok,288000,60.02,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808025507.wav,ok,288000,60.0,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808025607.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808025707.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808025807.wav,ok,288000,60.02,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808025907.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808030007.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808030107.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808030207.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808030307.wav,ok,288000,60.0,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808030407.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808030507.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808030608.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808030708.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808030808.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808030908.wav,ok,288000,60.0,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808031008.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808031108.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808031208.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808031308.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808031408.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808031508.wav,ok,288000,60.0,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808031608.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808031708.wav,ok,288000,60.02,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808031808.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808031908.wav,ok,288000,60.0,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808032008.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808032108.wav,ok,288000,60.02,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808032208.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808032308.wav,ok,288000,59.99,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808032408.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808032508.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808032608.wav,ok,288000,60.02,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808032708.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808032808.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808032908.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808033008.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808033108.wav,ok,288000,60.0,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808033208.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808033308.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808033408.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808033508.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808033608.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808033708.wav,ok,288000,59.99,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808033808.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808033908.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808034008.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808034108.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808034208.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808034308.wav,ok,288000,60.0,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808034408.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808034508.wav,ok,288000,60.0,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808034608.wav,ok,288000,60.02,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808034708.wav,ok,288000,60.0,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808034808.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808034908.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808035008.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808035108.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808035208.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808035308.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808035408.wav,ok,288000,59.99,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808035508.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808035608.wav,ok,288000,60.02,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808035708.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808035808.wav,ok,288000,59.99,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808035908.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808040008.wav,ok,288000,60.02,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808040108.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808040208.wav,ok,288000,60.0,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808040308.wav,ok,288000,60.0,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808040408.wav,ok,288000,60.02,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808040508.wav,ok,288000,59.99,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808040608.wav,ok,288000,60.02,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808040708.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808040808.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808040908.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808041008.wav,ok,288000,59.99,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808041108.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808041208.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808041308.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808041408.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808041508.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808041608.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808041708.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808041808.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808041908.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808042008.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808042108.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808042208.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808042308.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808042408.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808042508.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808042608.wav,ok,288000,59.99,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808042708.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808042808.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808042908.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808043008.wav,ok,288000,60.02,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808043108.wav,ok,288000,60.0,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808043208.wav,ok,288000,59.99,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808043308.wav,ok,288000,60.02,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808043408.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808043508.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808043608.wav,ok,288000,60.0,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808043708.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808043808.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808043908.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808044008.wav,ok,288000,60.02,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808044108.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808044208.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808044308.wav,ok,288000,60.0,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808044408.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808044508.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808044608.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808044708.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808044808.wav,ok,288000,60.02,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808044908.wav,ok,288000,60.0,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808045008.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808045108.wav,ok,288000,59.99,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808045208.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808045308.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808045408.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808045508.wav,ok,288000,60.02,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808045608.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808045708.wav,ok,288000,60.02,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808045808.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808045908.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808050008.wav,ok,288000,59.99,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808050108.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808050208.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808050308.wav,ok,288000,59.99,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808050408.wav,ok,288000,60.02,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808050508.wav,ok,288000,60.0,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808050608.wav,ok,288000,60.02,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808050708.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808050808.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808050908.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808051008.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808051108.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808051208.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808051308.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808051408.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808051508.wav,ok,288000,59.99,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808051608.wav,ok,288000,60.02,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808051708.wav,ok,288000,60.0,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808051808.wav,ok,288000,60.02,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808051908.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808052008.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808052108.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808052208.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808052308.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808052408.wav,ok,288000,59.99,11,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808052508.wav,ok,288000,60.0,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808052608.wav,ok,288000,60.01,12,True,
D:\IM-23-ARBAS\2024.08.06_ARBAS\6312\6312.240808052708.wav,ok,288000,60.01,12,True,
